,item_group,bigram,tscore
5185,associated program,"('the', 'associated program')",1.9251771880084827
5186,ati,"('ati', 'radeon')",3.4639689773953264
5187,ati,"('an', 'ati')",2.3847019001517897
5188,ati,"('or', 'ati')",1.614037817957786
5189,ati,"('ati', 'x1000')",1.4141853106522615
5190,ati,"('ati', 'mobility')",1.4141429330710114
5234,attitude,"('attitude', 'toward')",2.449136334779566
5235,attitude,"('its', 'attitude')",1.7177978475027078
5236,attitude,"('their', 'attitude')",1.7128469430572808
5237,attitude,"('attitude', 'about')",1.7061732179437896
5238,attitude,"(""''"", 'attitude')",1.6657251518154148
5258,audacity,"('audacity', '1.3')",0.9999479031609855
5259,audacity,"('called', 'audacity')",0.9984727400352065
5260,audacity,"('audacity', 'over')",0.992744829682507
5261,audacity,"('using', 'audacity')",0.987370629447327
5262,audacity,"('``', 'audacity')",0.981129976521169
5268,audio companion software,"('audio companion software', 'can')",0.9959023681734535
5269,audio companion software,"('the', 'audio companion software')",0.9625885940042413
5270,autocad,"('autocad', 'lt')",7.808660034111063
5271,autocad,"('of', 'autocad')",5.297711368888185
5272,autocad,"('with', 'autocad')",3.3966289036396495
5273,autocad,"('autocad', '2012')",3.148220728284061
5274,autocad,"('autocad', 'is')",3.0223902813150967
5411,autodesk,"('autodesk', 'sketchbook pro')",3.604812743636358
5412,autodesk,"('autodesk', ""'s"")",2.830991978653614
5413,autodesk,"('the', 'autodesk')",2.536817391748175
5414,autodesk,"('that', 'autodesk')",2.4242039958605233
5415,autodesk,"('to', 'autodesk')",2.258649675917065
5494,autodesk program,"('64-bit', 'autodesk program')",0.9998327417273745
5495,autodesk revit,"('autodesk revit', 'lt')",0.999912257955344
5496,autodesk revit,"('using', 'autodesk revit')",0.996391608413522
5497,autodesk revit,"('autodesk revit', 'software')",0.994427596753231
5498,automatic photo correction,"('their', 'automatic photo correction')",0.997441379304942
5499,automatic photo correction,"('automatic photo correction', 'all')",0.9934640010842409
5500,automatic photo correction,"('use', 'automatic photo correction')",0.993235245039245
5501,automatic photo correction,"('automatic photo correction', 'is')",0.9723643895778119
5502,automatic program,"('automatic program', 'control')",0.999781428299473
5503,automatic program,"('in', 'automatic program')",0.9909531684670759
5504,autosketch software,"('autosketch software', 'was')",0.9950696021603345
5505,autosketch software,"('the', 'autosketch software')",0.9625885940042413
5506,av,"('av', 'engine')",3.1601694238627553
5507,av,"('an', 'av')",2.8464890255854236
5508,av,"('other', 'av')",2.7234038453468505
5509,av,"('av', 'product')",2.5200668549035803
5510,av,"('av', 'products')",2.411219973646345
5627,av program,"('an', 'av program')",1.4010116994142312
5628,av program,"('av program', 'i')",1.30858037817694
5629,av program,"('intrusive', 'av program')",0.999762626432761
5630,av program,"('another', 'av program')",0.995997552623683
5631,av program,"('av program', 'running')",0.995762529289783
5635,av software,"('av software', 'is')",2.7743091815521304
5636,av software,"('all', 'av software')",1.919934013281952
5637,av software,"('favorite', 'av software')",1.7289147673740695
5638,av software,"('own', 'av software')",1.7178222718440246
5639,av software,"('different', 'av software')",1.7141210795293043
5691,avast,"('and', 'avast')",2.533971340327975
5692,avast,"('avast', 'internet security')",1.7258189821121726
5693,avast,"('avast', 'is')",1.7231686184189616
5694,avast,"('using', 'avast')",1.645593614636399
5695,avast,"('avast', 'antivirus')",1.404512143021023
5753,avast software,"('avast software', 'was')",0.9950696021603345
5754,avast software,"('the', 'avast software')",0.9625885940042413
5755,avc,"('mpeg-4', 'avc')",0.999949861688768
5756,avc,"('avc', 'supports')",0.999476681376516
5757,avc,"('avc', '5')",0.99653732288054
5758,avc,"('avc', 'files')",0.9918525244248
5759,avc,"('used', 'avc')",0.986105420499832
5760,avg,"('avg', 'is')",5.31141270698048
5761,avg,"('avg', ""'s"")",5.208504388629056
5762,avg,"('with', 'avg')",3.2145927538604884
5763,avg,"('avg', 'and')",3.164420503294095
5764,avg,"('avg', 'anti-virus')",3.141463100102315
5926,avg antivirus,"('avg antivirus', 'software')",1.3905718576333173
5927,avg antivirus,"('avg antivirus', 'from')",1.3865634370068343
5928,avg antivirus,"('are', 'avg antivirus')",1.3760770629798416
5929,avg antivirus,"('of', 'avg antivirus')",1.2878718668060438
5930,avg antivirus,"('and', 'avg antivirus')",1.2110903370445356
5938,avg free,"('avg free', 'version')",1.9787944321405377
5939,avg free,"('used', 'avg free')",1.7150039742376426
5940,avg free,"('using', 'avg free')",1.714342707811623
5941,avg free,"('avg free', 'edition')",1.4112188799647525
5942,avg free,"('the', 'avg free')",1.364859557087846
5957,avg internet security,"('avg internet security', '2011')",3.9986425443939493
5958,avg internet security,"('avg internet security', '3-user')",1.4140047212210518
5959,avg internet security,"('so', 'avg internet security')",1.3380347359893663
5960,avg internet security,"('avg internet security', 'as')",1.3040900164303577
5961,avg internet security,"('grisoft', 'avg internet security')",0.999954562155446
5980,avi,"('avi', 'files')",2.2105623445761564
5981,avi,"('avi', 'formats')",1.7268330445794342
5982,avi,"('include', 'avi')",1.725515939358798
5983,avi,"('avi', 'video')",1.6965522889780784
5984,avi,"('my', 'avi')",1.5145131501182338
6015,avid,"('an', 'avid')",4.546587075270661
6016,avid,"('avid', 'studio')",2.447726860506337
6017,avid,"('avid', 'norton')",2.2122908066644635
6018,avid,"('avid', 'user/teacher')",1.999958479211011
6019,avid,"('avid', 'gamer')",1.41387592661137
6066,avid software,"('older', 'avid software')",0.999313731865012
6067,avid software,"('avid software', 'that')",0.977799695879806
6068,avid software,"('the', 'avid software')",0.9251771880084828
6069,avira,"('of', 'avira')",1.8064363490221855
6070,avira,"('the', 'avira')",1.8010648534099205
6071,avira,"('with', 'avira')",1.6040328840702613
6072,avira,"('avira', 'antivir')",0.999989815655531
6073,avira,"('avira', 'searchfree')",0.999989815655531
6098,avira internet security,"('avira internet security', '2013')",0.9993478102484274
6099,avira internet security,"('avira internet security', 'has')",0.9916037913964225
6100,avira internet security,"('of', 'avira internet security')",0.9553314651589658
6101,avira internet security,"('the', 'avira internet security')",0.8877657820127242
6102,avs4you program,"('an', 'avs4you program')",0.996888291059164
6103,awaregps software,"('the', 'awaregps software')",0.9625885940042413
6104,backup program,"('the', 'backup program')",2.1440268919508187
6105,backup program,"('backup program', 'that')",1.8889984793990298
6106,backup program,"('a', 'backup program')",1.7844601004803093
6107,backup program,"('capable', 'backup program')",1.7312547549629982
6108,backup program,"('competent', 'backup program')",0.99978064488836
6117,backup software,"('my', 'backup software')",2.5592869881558857
6118,backup software,"('backup software', 'that')",1.8112974149783505
6119,backup software,"('dependable', 'backup software')",1.414015800327261
6120,backup software,"('backup software', 'application')",1.4069528701189062
6121,backup software,"('their', 'backup software')",1.3834568556257791
6148,bank,"('the', 'bank')",8.107741730344571
6149,bank,"('my', 'bank')",7.756939210822981
6150,bank,"('bank', 'accounts')",5.647788978569956
6151,bank,"('bank', 'account')",4.980642303103326
6152,bank,"('your', 'bank')",4.5717782018186615
6276,banker,"('banker', 'mr.')",0.99996082944435
6277,banker,"('kind', 'banker')",0.9990266116920975
6278,banker,"('banker', 'who')",0.9954190035167325
6279,banker,"(""'s"", 'banker')",0.9753871813573224
6280,banker,"('banker', 'was')",0.9753480108016724
6284,barbie,"('barbie', 'dolls')",1.999990599066644
6285,barbie,"('like', 'barbie')",1.4024691558360494
6286,barbie,"('barbie', 'house')",0.999452395632013
6287,barbie,"('between', 'barbie')",0.99804930632863
6288,barbie,"('or', 'barbie')",0.9759524124753519
6291,basic,"('the', 'basic')",12.842922689359765
6292,basic,"('very', 'basic')",8.310506645734216
6293,basic,"('a', 'basic')",8.253065502573902
6294,basic,"('most', 'basic')",5.691421269470507
6295,basic,"('some', 'basic')",5.671321051636818
6839,bd,"('bd', 'burning')",1.4134466112457642
6840,bd,"('bd', 'disc')",1.4126508544422895
6841,bd,"('bd', 'live')",1.4126256494756637
6842,bd,"('called', 'bd')",1.4122079671715775
6843,bd,"('bd', 'playback')",0.999399123676329
6855,bd player,"('decent', 'bd player')",0.999883271744163
6856,beast,"('the', 'beast')",2.775531564025448
6857,beast,"('this', 'beast')",1.9240992143169948
6858,beast,"('beast', 'of')",1.577314463880214
6859,beast,"('a', 'beast')",1.5080551733530403
6860,beast,"('beast', 'at')",1.3801021022656381
6869,behavior,"('this', 'behavior')",2.058805580441043
6870,behavior,"('behavior', 'is')",1.9456309910323328
6871,behavior,"('the', 'behavior')",1.7316520433271336
6872,behavior,"('behavior', 'when')",1.6698386179655091
6873,behavior,"('behavior', 'for')",1.426984678437446
6923,bento,"('bento', 'is')",3.5958291975754992
6924,bento,"('that', 'bento')",3.089194082011101
6925,bento,"('bento', ""'s"")",2.980149454447194
6926,bento,"('bento', 'was')",2.9798596029222137
6927,bento,"('which', 'bento')",2.7416428239437196
6975,best buy,"('a', 'best buy')",1.7844601004803093
6976,best buy,"('local', 'best buy')",1.4131222704114903
6977,best buy,"('like', 'best buy')",1.375065540582943
6978,best buy,"('the', 'best buy')",1.3000611011206051
6979,best buy,"('best buy', 'in')",1.2862720438694375
6995,best game,"('best game', 'by')",0.996726124958773
6996,best game,"('best game', 'in')",0.981906336934152
6997,best game,"('in', 'best game')",0.981906336934152
6998,best game,"('the', 'best game')",0.9251771880084828
6999,bible program,"('stunning', 'bible program')",0.99998433177774
7000,bible program,"('flat', 'bible program')",0.999951428510994
7001,bible program,"('bible program', 'with')",0.9829435732477639
7002,bible software,"('bible software', 'like')",0.9972318168322145
7003,bible software,"('a', 'bible software')",0.9784460100480309
7004,bill pay,"('direct', 'bill pay')",1.7310982582575245
7005,bill pay,"('bill pay', 'is')",1.5246302550547683
7006,bill pay,"('online', 'bill pay')",1.4038579217993705
7007,bill pay,"('bill pay', 'through')",1.4014454464223207
7008,bill pay,"('bill pay', ""''"")",1.3329815556473574
7030,biofeedback program,"('biofeedback program', 'whose')",1.732022312504008
7031,biofeedback program,"('a', 'biofeedback program')",1.694718201866238
7032,bit defender,"('bit defender', 'total security')",1.4141127425065914
7033,bit defender,"('unlike', 'bit defender')",1.4122835820714552
7034,bit defender,"('where', 'bit defender')",1.403029758610234
7035,bit defender,"('used', 'bit defender')",1.3822824703676055
7036,bit defender,"('and', 'bit defender')",1.3727103997620187
7063,bit defender program,"('meritorious', 'bit defender program')",0.999999216588887
7064,bit defender program,"('bit defender program', 'take')",0.9986682011079
7065,bit defender program,"('the', 'bit defender program')",0.9251771880084828
7066,bitdefender,"('bitdefender', ""'s"")",3.185581352747994
7067,bitdefender,"('with', 'bitdefender')",3.1419523154120266
7068,bitdefender,"('bitdefender', 'is')",3.0178364856546325
7069,bitdefender,"('bitdefender', 'has')",2.634484600777871
7070,bitdefender,"('and', 'bitdefender')",2.3042503731281636
7207,bitdefender antivirus,"('bitdefender antivirus', '2010')",1.4138501676894337
7208,bitdefender antivirus,"('tried', 'bitdefender antivirus')",0.998855436363907
7209,bitdefender antivirus,"('installed', 'bitdefender antivirus')",0.9982764955514
7210,bitdefender family pack,"('using', 'bitdefender family pack')",0.998195804206761
7211,bitdefender internet security,"('bitdefender internet security', '2010')",2.2349188226098238
7212,bitdefender internet security,"('bitdefender internet security', '2009')",0.99848018244078
7213,bitdefender internet security,"('bitdefender internet security', '2011')",0.99812764743993
7214,bitdefender internet security,"('bitdefender internet security', '2013')",0.997826034161425
7215,bitdefender internet security,"('bitdefender internet security', 'updates')",0.995906676934575
7222,bitdefender software,"('bitdefender software', 'on')",0.9931866735502389
7223,bitdefender software,"('the', 'bitdefender software')",0.9625885940042413
7224,bitdefender total security,"('bitdefender total security', '2009')",1.999316082098351
7225,bitdefender total security,"('bitdefender total security', '2009.')",0.999866036699677
7226,bitdefender total security,"('bitdefender total security', '2011')",0.998314882695937
7227,bitdefender total security,"('purchased', 'bitdefender total security')",0.997905942094951
7228,bitdefender total security,"('bitdefender total security', '2010')",0.997687370394424
7234,bitlocker,"('bitlocker', 'drive')",1.99533086976652
7235,bitlocker,"('bitlocker', 'is')",1.8894575583112476
7236,bitlocker,"('bitlocker', 'hard')",1.4075926885024865
7237,bitlocker,"('the', 'bitlocker')",1.3864590424102596
7238,bitlocker,"('use', 'bitlocker')",1.3759463295265733
7250,black,"('black', 'and')",4.502794238411453
7251,black,"('the', 'black')",2.9707585860606556
7252,black,"('a', 'black')",2.673894794431886
7253,black,"('black', 'friday')",2.645525681669413
7254,black,"('black', 'background')",2.63616206176954
7350,blackboard,"('blackboard', '50,000')",0.999996082944435
7351,blackboard,"('uses', 'blackboard')",0.999691336021478
7352,blackboard,"('blackboard', 'software')",0.994427596753231
7353,blackboard,"('the', 'blackboard')",0.9251771880084828
7354,blender,"('like', 'blender')",0.9972318168322145
7355,block,"('r', 'block')",20.99334537025856
7356,block,"('block', ""'s"")",6.937835193991605
7357,block,"('block', 'deluxe')",5.080654208823344
7358,block,"('block', 'at')",4.453269386801836
