,item_group,bigram,loglike
5190,ati,"('integrated', 'ati')",22.179688721907915
5234,attitude,"('attitude', 'toward')",96.06572032673311
5235,attitude,"('uncaring', 'attitude')",46.136583956317494
5236,attitude,"('attitude', 'towards')",27.483894727775095
5237,attitude,"('its', 'attitude')",23.208228573534242
5238,attitude,"('self-righteous', 'attitude')",23.028281695801475
5258,audacity,"('audacity', '1.3')",17.92866865823226
5259,audacity,"('called', 'audacity')",11.123161650009695
5260,audacity,"('audacity', 'over')",8.015090459803636
5261,audacity,"('using', 'audacity')",6.915534165311437
5262,audacity,"('``', 'audacity')",6.1230857437312975
5268,audio companion software,"('audio companion software', 'can')",10.994787356153545
5269,audio companion software,"('the', 'audio companion software')",6.571569374034642
5270,autocad,"('autocad', 'lt')",970.9384653151587
5271,autocad,"('autocad', 'revit')",97.39140214186702
5272,autocad,"('of', 'autocad')",94.67705062760166
5273,autocad,"('autocad', '2012')",89.01130907523066
5274,autocad,"('autocad', 'freestyle')",83.01712788926471
5411,autodesk,"('autodesk', 'sketchbook pro')",199.2920807440148
5412,autodesk,"('autodesk', 'sketchbook')",54.29672159987172
5413,autodesk,"('autodesk', 'exchange')",43.603023232448706
5414,autodesk,"('autodesk', ""'s"")",35.51945116790177
5415,autodesk,"('autodesk', 'maya')",30.97703520317553
5494,autodesk program,"('64-bit', 'autodesk program')",17.394286154900314
5495,autodesk revit,"('autodesk revit', 'lt')",17.304966188701894
5496,autodesk revit,"('using', 'autodesk revit')",9.866519538176762
5497,autodesk revit,"('autodesk revit', 'software')",8.999282950410043
5498,automatic photo correction,"('their', 'automatic photo correction')",10.553144853146733
5499,automatic photo correction,"('automatic photo correction', 'all')",8.681231207410999
5500,automatic photo correction,"('use', 'automatic photo correction')",8.61265497702469
5501,automatic photo correction,"('automatic photo correction', 'is')",5.818861347352881
5502,automatic program,"('automatic program', 'control')",16.858585690960034
5503,automatic program,"('in', 'automatic program')",9.4107242849911
5504,autosketch software,"('autosketch software', 'was')",10.624750250078058
5505,autosketch software,"('the', 'autosketch software')",6.571569374034642
5506,av,"('av', 'engine')",127.86259119513547
5507,av,"('av', 'guys')",62.80356623807548
5508,av,"('av', 'engines')",59.08559050511221
5509,av,"('av', 'products')",38.3558491775251
5510,av,"('different', 'av')",38.34852784666096
5627,av program,"('an', 'av program')",15.47759103637513
5628,av program,"('intrusive', 'av program')",14.878860433202348
5629,av program,"('another', 'av program')",9.22573893749849
5630,av program,"('av program', 'running')",9.111977246918414
5631,av program,"('good', 'av program')",7.352912514253001
5635,av software,"('favorite', 'av software')",32.11414663293091
5636,av software,"('av software', 'is')",31.44948482457083
5637,av software,"('av software', 'vendors')",25.924073541660455
5638,av software,"('commercial', 'av software')",24.34787310982485
5639,av software,"('own', 'av software')",23.051599178461498
5691,avast,"('avast', 'internet security')",27.921925024813767
5692,avast,"('nonstop', 'avast')",20.679926086610774
5693,avast,"('malign', 'avast')",20.679926086610774
5694,avast,"('and', 'avast')",17.115330290357285
5695,avast,"('avast', 'antivirus')",16.012957670510797
5753,avast software,"('avast software', 'was')",10.624750250078058
5754,avast software,"('the', 'avast software')",6.571569374034642
5755,avc,"('mpeg-4', 'avc')",17.995937030383562
5756,avc,"('avc', 'supports')",13.248110592134013
5757,avc,"('avc', '5')",9.468947394142997
5758,avc,"('avc', 'files')",7.765298949483613
5759,avc,"('used', 'avc')",6.707629820134456
5760,avg,"('avg', ""'s"")",126.7168737584005
5761,avg,"('avg', 'is')",95.73858578179875
5762,avg,"('avg', 'anti-virus')",81.11010064246709
5763,avg,"('apparently', 'avg')",32.910026541017785
5764,avg,"('beleive', 'avg')",30.677941566303243
5926,avg antivirus,"('avg antivirus', 'freeware')",13.79656914340346
5927,avg antivirus,"('avg antivirus', 'software')",12.775182215172237
5928,avg antivirus,"('avg antivirus', 'from')",12.158105437216724
5929,avg antivirus,"('are', 'avg antivirus')",10.896619862565608
5930,avg antivirus,"('of', 'avg antivirus')",6.315041968346328
5938,avg free,"('avg free', 'version')",29.465656759224956
5939,avg free,"('used', 'avg free')",22.340880629271446
5940,avg free,"('using', 'avg free')",22.11434846196405
5941,avg free,"('avg free', 'edition')",20.888813983956783
5942,avg free,"('replace', 'avg free')",11.899784884137379
5957,avg internet security,"('avg internet security', '2011')",235.31524186591977
5958,avg internet security,"('avg internet security', '3-user')",31.581712958567937
5959,avg internet security,"('grisoft', 'avg internet security')",18.307189510036032
5960,avg internet security,"('spotted', 'avg internet security')",17.064308018062825
5961,avg internet security,"('avg internet security', '9.0')",14.579421461295398
5980,avi,"('avi', 'files')",35.30943744321466
5981,avi,"('avi', 'formats')",29.032497484091174
5982,avi,"('include', 'avi')",27.681893865105685
5983,avi,"('avi', 'capture/produce')",21.4727714427436
5984,avi,"('avi', 'mpeg-1/2/4')",18.7002258097185
6015,avid,"('an', 'avid')",171.52891643068384
6016,avid,"('avid', 'user/teacher')",86.569483398104
6017,avid,"('avid', 'studio')",75.72884286283792
6018,avid,"('avid', 'norton')",36.03067934169181
6019,avid,"('avid', 'gamer')",29.6169279973577
6066,avid software,"('older', 'avid software')",13.184017115059113
6067,avid software,"('avid software', 'that')",6.251362775567627
6068,avid software,"('the', 'avid software')",3.875238227112506
6069,avira,"('avira', 'antivir')",23.028281695801475
6070,avira,"('avira', 'searchfree')",23.028281695801475
6071,avira,"('of', 'avira')",11.992402129226562
6072,avira,"('avira', 'slows')",11.63857439981829
6073,avira,"('with', 'avira')",10.38397781727284
6098,avira internet security,"('avira internet security', '2013')",13.051160191330162
6099,avira internet security,"('avira internet security', 'has')",7.949438281272682
6100,avira internet security,"('of', 'avira internet security')",4.655141721229755
6101,avira internet security,"('the', 'avira internet security')",2.904999543942761
6102,avs4you program,"('an', 'avs4you program')",11.545291904511318
6103,awaregps software,"('the', 'awaregps software')",6.571569374034642
6104,backup program,"('capable', 'backup program')",40.63899497049751
6105,backup program,"('backup program', 'that')",16.34797518160465
6106,backup program,"('the', 'backup program')",16.06270050242316
6107,backup program,"('competent', 'backup program')",14.93704078352177
6108,backup program,"('a', 'backup program')",11.378963725775202
6117,backup software,"('my', 'backup software')",35.812666254836195
6118,backup software,"('dependable', 'backup software')",31.817406046755828
6119,backup software,"('easeus', 'backup software')",19.709930943352063
6120,backup software,"('invent', 'backup software')",17.983890213988065
6121,backup software,"('backup software', 'application')",17.23191118933607
6148,bank,"('bank', 'accounts')",353.99688019299464
6149,bank,"('my', 'bank')",337.8344648687032
6150,bank,"('bank', 'account')",230.84266864246703
6151,bank,"('the', 'bank')",228.81079344144993
6152,bank,"('your', 'bank')",98.84005933901086
6276,banker,"('banker', 'mr.')",18.560936000597565
6277,banker,"('kind', 'banker')",12.08787400674175
6278,banker,"('banker', 'who')",8.994286081323496
6279,banker,"(""'s"", 'banker')",5.663381203658609
6280,banker,"('banker', 'was')",5.660263651071643
6284,barbie,"('barbie', 'dolls')",96.20316348856527
6285,barbie,"('like', 'barbie')",15.942820681539523
6286,barbie,"('barbie', 'house')",13.2019058147312
6287,barbie,"('between', 'barbie')",10.660377596065999
6288,barbie,"('or', 'barbie')",5.6724789407281815
6291,basic,"('the', 'basic')",482.827701067424
6292,basic,"('very', 'basic')",363.2940660505086
6293,basic,"('basic', 'functions')",215.27284298069878
6294,basic,"('a', 'basic')",171.46036769775617
6295,basic,"('pretty', 'basic')",169.29775170349535
6839,bd,"('bd', 'burning')",26.424109618503103
6840,bd,"('bd', 'disc')",23.569397245427957
6841,bd,"('bd', 'live')",23.505309471421377
6842,bd,"('called', 'bd')",22.570333743770625
6843,bd,"('bd', 'playback')",12.922816037559683
6855,bd player,"('decent', 'bd player')",18.114682921091013
6856,beast,"('the', 'beast')",34.877814409399036
6857,beast,"('beast', 'marauding')",23.781380844291643
6858,beast,"('this', 'beast')",19.372830234964493
6859,beast,"('dangerous', 'beast')",13.785726679490704
6860,beast,"('beast', 'at')",11.216159755791665
6869,behavior,"('behavior', 'prevents')",28.60815881402868
6870,behavior,"('civilized', 'behavior')",21.826644345759735
6871,behavior,"('belligerent', 'behavior')",21.826644345759735
6872,behavior,"('necessary', 'behavior')",19.758970356629096
6873,behavior,"('this', 'behavior')",16.612684914006017
6923,bento,"('bento', 'is')",46.46260402440478
6924,bento,"('bento', 'handles')",45.487179199714326
6925,bento,"('which', 'bento')",40.77382122479199
6926,bento,"('bento', 'rests')",39.99670885760575
6927,bento,"('import-export', 'bento')",39.99670885760575
6975,best buy,"('local', 'best buy')",24.898009747743448
6976,best buy,"('best buy', 'fulfillment')",20.79232685848405
6977,best buy,"('best buy', 'salesperson')",19.745845456022668
6978,best buy,"('best buy', 'techs')",16.217208281861954
6979,best buy,"('t', 'best buy')",12.891464720914925
6995,best game,"('best game', 'by')",10.060782267829676
6996,best game,"('best game', 'in')",6.656310788530327
6997,best game,"('in', 'best game')",6.656310788530327
6998,best game,"('the', 'best game')",3.875238227112506
6999,bible program,"('stunning', 'bible program')",20.79232685848405
7000,bible program,"('flat', 'bible program')",18.494917179712388
7001,bible program,"('bible program', 'with')",6.773336392071659
7002,bible software,"('bible software', 'like')",11.779269257562524
7003,bible software,"('a', 'bible software')",7.674406443278263
7004,bill pay,"('direct', 'bill pay')",39.45310535771641
7005,bill pay,"('fargo', 'bill pay')",17.00009621354448
7006,bill pay,"('online', 'bill pay')",15.854928681467314
7007,bill pay,"('bill pay', 'through')",15.023026209452977
7008,bill pay,"('batch', 'bill pay')",12.925853385310504
7030,biofeedback program,"('biofeedback program', 'whose')",66.3100894017139
7031,biofeedback program,"('a', 'biofeedback program')",23.023326022694825
7032,bit defender,"('bit defender', 'total security')",34.65355266820619
7033,bit defender,"('tahn', 'bit defender')",23.028281695801475
7034,bit defender,"('unlike', 'bit defender')",22.5651889807296
7035,bit defender,"('where', 'bit defender')",15.549144869016736
7036,bit defender,"('used', 'bit defender')",11.405248119885705
7063,bit defender program,"('meritorious', 'bit defender program')",28.732921708402426
7064,bit defender program,"('bit defender program', 'take')",11.858074458225435
7065,bit defender program,"('the', 'bit defender program')",3.875238227112506
7066,bitdefender,"('bitdefender', ""'s"")",39.073109558039604
7067,bitdefender,"('bitdefender', '2009')",31.380771129403374
7068,bitdefender,"('with', 'bitdefender')",31.35408755346342
7069,bitdefender,"('bitdefender', 'has')",28.271289704209416
7070,bitdefender,"('installing', 'bitdefender')",26.270262006652498
7207,bitdefender antivirus,"('bitdefender antivirus', '2010')",33.0724806869706
7208,bitdefender antivirus,"('tried', 'bitdefender antivirus')",12.160997610351675
7209,bitdefender antivirus,"('installed', 'bitdefender antivirus')",11.34267450680358
7210,bitdefender family pack,"('using', 'bitdefender family pack')",12.635497392580655
7211,bitdefender internet security,"('bitdefender internet security', '2010')",68.84375010059937
7212,bitdefender internet security,"('bitdefender internet security', '2009')",11.087148653616653
7213,bitdefender internet security,"('bitdefender internet security', '2011')",10.670086512096933
7214,bitdefender internet security,"('bitdefender internet security', '2013')",10.371624139766919
7215,bitdefender internet security,"('bitdefender internet security', 'updates')",9.108626328870258
7222,bitdefender software,"('bitdefender software', 'on')",9.977806725402123
7223,bitdefender software,"('the', 'bitdefender software')",6.571569374034642
7224,bitdefender total security,"('bitdefender total security', '2009')",58.011569745992375
7225,bitdefender total security,"('bitdefender total security', '2009.')",15.97814199308661
7226,bitdefender total security,"('bitdefender total security', '2011')",10.892394532383483
7227,bitdefender total security,"('purchased', 'bitdefender total security')",10.45817545496255
7228,bitdefender total security,"('bitdefender total security', '2010')",10.259841901720023
7234,bitlocker,"('bitlocker', 'drive')",41.599782985710426
7235,bitlocker,"('bitlocker', 'hardware-level')",20.205115843802385
7236,bitlocker,"('bitlocker', 'hard')",17.736572758169714
7237,bitlocker,"('bitlocker', 'is')",16.594003993618244
7238,bitlocker,"('use', 'bitlocker')",10.79536764409746
7250,black,"('black', 'friday')",122.81288654082282
7251,black,"('midnight', 'black')",79.39586847978634
7252,black,"('black', 'and')",70.23336531278073
7253,black,"('black', 'background')",65.21786043372144
