,item_group,bigram,pmi
5130,array,"('vast', 'array')",10.501899025589745
5131,array,"('attached', 'array')",9.794079777083049
5171,asp,"('asp', 'intranet')",15.583287352430398
5172,asp,"('inside', 'asp')",10.373833986801449
5173,asp,"('asp', '3')",8.774859395707566
5174,asp,"('asp', 'without')",7.491851966106788
5175,asp,"('into', 'asp')",6.043643846192362
5185,associated program,"('the', 'associated program')",4.740378003490584
5186,ati,"('tried-n-true', 'ati')",15.611301728599994
5187,ati,"('ati', '1900xtx')",15.611301728599994
5188,ati,"('ati', 'x1000')",15.611301728599992
5189,ati,"('ati', 'radeon')",14.672702273264136
5190,ati,"('video-', 'ati')",14.611301728599996
5234,attitude,"('uncaring', 'attitude')",16.583287352430396
5235,attitude,"('self-righteous', 'attitude')",16.583287352430396
5236,attitude,"('lindas', 'attitude')",15.583287352430398
5237,attitude,"('turbotaxs', 'attitude')",14.998324851709242
5238,attitude,"('attitude', 'shaped')",13.775932430372794
5258,audacity,"('audacity', '1.3')",14.2284446350703
5259,audacity,"('called', 'audacity')",9.354838631173854
5260,audacity,"('audacity', 'over')",7.106774802235208
5261,audacity,"('using', 'audacity')",6.307073452721042
5262,audacity,"('``', 'audacity')",5.727759971776905
5268,audio companion software,"('audio companion software', 'can')",7.930993921073631
5269,audio companion software,"('the', 'audio companion software')",4.740378003490587
5270,autocad,"('autocad', 'ws')",12.4021032335734
5271,autocad,"('autocad', 'lt')",12.262451243244884
5272,autocad,"('autocad', 'dxf')",12.139068827739605
5273,autocad,"('autocad', 'lt.')",11.55410632701845
5274,autocad,"('autocad', 'revit')",11.245984031656121
5411,autodesk,"('autodesk', 'mep')",12.597226543388272
5412,autodesk,"('autodesk', 'specialists')",12.597226543388272
5413,autodesk,"('autodesk', 'maya')",12.427301541945956
5414,autodesk,"('autodesk', 'reseller')",12.275298448500909
5415,autodesk,"('autodesk', 'sketchbook pro')",12.25327214217091
5494,autodesk program,"('64-bit', 'autodesk program')",12.545634810951
5495,autodesk revit,"('autodesk revit', 'lt')",13.476372148513887
5496,autodesk revit,"('using', 'autodesk revit')",8.114428374778646
5497,autodesk revit,"('autodesk revit', 'software')",7.487484622368326
5498,automatic photo correction,"('their', 'automatic photo correction')",8.610417995009797
5499,automatic photo correction,"('automatic photo correction', 'all')",7.257376540503648
5500,automatic photo correction,"('use', 'automatic photo correction')",7.207746608155203
5501,automatic photo correction,"('automatic photo correction', 'is')",5.177327710266347
5502,automatic program,"('automatic program', 'control')",12.159605758742304
5503,automatic program,"('in', 'automatic program')",6.78837167833551
5504,autosketch software,"('autosketch software', 'was')",7.664080220583227
5505,autosketch software,"('the', 'autosketch software')",4.740378003490587
5506,av,"('elses', 'av')",14.074273704942541
5507,av,"('denon', 'av')",14.074273704942541
5508,av,"('av', '-commercial')",14.074273704942541
5509,av,"('av', 'engines/programs')",13.074273704942541
5510,av,"('well-established', 'av')",13.074273704942541
5627,av program,"('intrusive', 'av program')",12.040553087098539
5628,av program,"('another', 'av program')",7.96490185017179
5629,av program,"('av program', 'running')",7.882580888417991
5630,av program,"('an', 'av program')",6.7431146623219576
5631,av program,"('good', 'av program')",6.606668154859543
5635,av software,"('trustworthy', 'av software')",12.34708913156892
5636,av software,"('av software', 'stinks')",11.209585607818985
5637,av software,"('av software', 'vendors')",10.738279888893393
5638,av software,"('commercial', 'av software')",10.177164130126604
5639,av software,"('fastest', 'av software')",9.887657512931623
5691,avast,"('malign', 'avast')",14.908687639224565
5692,avast,"('nonstop', 'avast')",14.908687639224565
5693,avast,"('avast', 'popped')",9.623285420362318
5694,avast,"('reinstalled', 'avast')",8.738762637782253
5695,avast,"('avast', 'instantly')",8.499296703086863
5753,avast software,"('avast software', 'was')",7.664080220583227
5754,avast software,"('the', 'avast software')",4.740378003490587
5755,avc,"('mpeg-4', 'avc')",14.28372707057149
5756,avc,"('avc', 'supports')",10.900022778097439
5757,avc,"('avc', '5')",8.173896416292695
5758,avc,"('avc', 'files')",6.939431162655673
5759,avc,"('used', 'avc')",6.169334015704184
5760,avg,"('avg', ""'keeps"")",13.059725396373384
5761,avg,"('avg', 'antivurs')",13.059725396373384
5762,avg,"('4-color', 'avg')",13.059725396373384
5763,avg,"('beleive', 'avg')",12.059725396373382
5764,avg,"('avg', 'is2011')",11.47476289565223
5926,avg antivirus,"('avg antivirus', 'freeware')",11.32372513850341
5927,avg antivirus,"('avg antivirus', 'software')",5.902522121647166
5928,avg antivirus,"('avg antivirus', 'from')",5.676570168089697
5929,avg antivirus,"('get', 'avg antivirus')",5.2740733783373805
5930,avg antivirus,"('are', 'avg antivirus')",5.21268376719836
5938,avg free,"('replace', 'avg free')",9.97709570885899
5939,avg free,"('avg free', 'edition')",8.883381274036793
5940,avg free,"('designed', 'avg free')",8.878851615556282
5941,avg free,"('avg free', 'antivirus')",8.475165040613966
5942,avg free,"('avg free', 'anti-virus')",8.061837909100223
5957,avg internet security,"('grisoft', 'avg internet security')",14.425746075443918
5958,avg internet security,"('spotted', 'avg internet security')",13.618391153386314
5959,avg internet security,"('avg internet security', '3-user')",12.725306357302822
5960,avg internet security,"('avg internet security', '9.0')",11.902184119386906
5961,avg internet security,"('avg internet security', '2011')",11.52487926746317
5980,avi,"('avi', 'capture/produce')",15.476372148513885
5981,avi,"('avi', 'mpeg-1/2/4')",14.476372148513887
5982,avi,"('channel', 'avi')",11.154444053626523
5983,avi,"('portable', 'avi')",9.084054725735125
5984,avi,"('produced', 'avi')",8.952810192456873
6015,avid,"('avid', 'user/teacher')",15.555806616008287
6016,avid,"('avid', 'surfer')",13.233878521120928
6017,avid,"('avid', 'filmmaker')",12.748451693950688
6018,avid,"('avid', 'gamer')",12.032244659951274
6019,avid,"('avid', 'ebay')",11.385881614565976
6066,avid software,"('older', 'avid software')",10.508940010970317
6067,avid software,"('avid software', 'that')",5.493276749699769
6068,avid software,"('the', 'avid software')",3.740378003490587
6069,avira,"('avira', 'antivir')",16.583287352430396
6070,avira,"('avira', 'searchfree')",16.583287352430396
6071,avira,"('avira', 'slows')",9.801927638905738
6072,avira,"('avira', 'removed')",8.49582451118006
6073,avira,"('avira', 'antivirus')",7.8621881637232125
6098,avira internet security,"('avira internet security', '2013')",10.582420608612866
6099,avira internet security,"('avira internet security', 'has')",6.896046273867157
6100,avira internet security,"('of', 'avira internet security')",4.484597255756803
6101,avira internet security,"('the', 'avira internet security')",3.155415502769433
6102,avs4you program,"('an', 'avs4you program')",8.328077163043117
6103,awaregps software,"('the', 'awaregps software')",4.740378003490587
6104,backup program,"('competent', 'backup program')",12.154444053626523
6105,backup program,"('capable', 'backup program')",11.087329857767985
6106,backup program,"('good', 'backup program')",4.869702560693337
6107,backup program,"('no', 'backup program')",4.575936575042668
6108,backup program,"('backup program', 'like')",4.174916782019427
6117,backup software,"('easeus', 'backup software')",15.196264229321152
6118,backup software,"('invent', 'backup software')",14.196264229321152
6119,backup software,"('dependable', 'backup software')",12.803946806542388
6120,backup software,"('underlying', 'backup software')",11.672702273264138
6121,backup software,"('nonsense', 'backup software')",11.611301728599996
6148,bank,"('bank', 'robber')",13.10880138807081
6149,bank,"('semi-obscure', 'bank')",13.10880138807081
6150,bank,"('bank', 'routing/account')",13.10880138807081
6151,bank,"('td', 'bank')",13.10880138807081
6152,bank,"('schwab', 'bank')",13.108801388070807
6276,banker,"('banker', 'mr.')",14.639870880796765
6277,banker,"('kind', 'banker')",10.004696934121842
6278,banker,"('banker', 'who')",7.770122829331701
6279,banker,"(""'s"", 'banker')",5.344446306096447
6280,banker,"('banker', 'was')",5.342152125695865
6284,barbie,"('barbie', 'dolls')",17.69876456985033
6285,barbie,"('barbie', 'house')",10.834578425196053
6286,barbie,"('between', 'barbie')",9.001797043616047
6287,barbie,"('like', 'barbie')",6.9118823761856305
6288,barbie,"('or', 'barbie')",5.377964020968697
6291,basic,"('basic', 'tax-filers')",11.123855733793102
6292,basic,"('basic', 'understanding/familiarity')",11.123855733793102
6293,basic,"('basic', 'work/technical')",11.123855733793102
6294,basic,"('basic', 'scree')",11.123855733793102
6295,basic,"('basic', '3-employee')",11.123855733793102
6839,bd,"('bd', 'burning')",10.848577732204557
6840,bd,"('bd', 'playback')",10.700644303068557
6841,bd,"('burning', 'bd')",9.84857773220456
6842,bd,"('bd', 'disc')",9.821736119985914
6843,bd,"('bd', 'live')",9.798652506872873
6855,bd player,"('decent', 'bd player')",13.064558550109329
6856,beast,"('beast', 'marauding')",17.11380206912918
6857,beast,"('dangerous', 'beast')",11.332442355604519
6858,beast,"('beast', 'she')",8.262053027713119
6859,beast,"('beast', 'takes')",7.47899101895746
6860,beast,"('beast', 'needs')",7.087278626609413
6869,behavior,"('civilized', 'behavior')",15.729138218893853
6870,behavior,"('belligerent', 'behavior')",15.729138218893853
6871,behavior,"('crash-prone', 'behavior')",12.92178329683625
6872,behavior,"('erratic', 'behavior')",12.269706600256557
6873,behavior,"('sloppy', 'behavior')",12.02869850075276
6923,bento,"('moderated', 'bento')",14.413362350988082
6924,bento,"('import-export', 'bento')",14.413362350988082
6925,bento,"('bento', 'rests')",14.413362350988082
6926,bento,"('bento', 'complements')",12.413362350988082
6927,bento,"('conclusions', 'bento')",11.165434837544497
6975,best buy,"('best buy', 'fulfillment')",15.961798975684129
6976,best buy,"('best buy', 'salesperson')",15.376836474962971
6977,best buy,"('best buy', 'techs')",13.05490838007561
6978,best buy,"('t', 'best buy')",10.695012434989227
6979,best buy,"('local', 'best buy')",10.339747156227748
6995,best game,"('best game', 'by')",8.254785027249081
6996,best game,"('best game', 'in')",5.78837167833551
6997,best game,"('in', 'best game')",5.78837167833551
6998,best game,"('the', 'best game')",3.740378003490587
6999,bible program,"('stunning', 'bible program')",15.961798975684129
7000,bible program,"('flat', 'bible program')",14.329530760184614
7001,bible program,"('bible program', 'with')",5.873540749846395
7002,bible software,"('bible software', 'like')",8.496844876906792
7003,bible software,"('a', 'bible software')",5.5359012322422085
7004,bill pay,"('fargo', 'bill pay')",13.583287352430398
7005,bill pay,"('direct', 'bill pay')",10.828399850266928
7006,bill pay,"('batch', 'bill pay')",10.725306357302825
7007,bill pay,"('electronic', 'bill pay')",10.47476289565223
7008,bill pay,"('bill pay', 'calendar')",9.664424115155803
7030,biofeedback program,"('biofeedback program', 'whose')",15.891409647792727
7031,biofeedback program,"('a', 'biofeedback program')",5.535901232242203
7032,bit defender,"('tahn', 'bit defender')",16.583287352430396
7033,bit defender,"('bit defender', 'total security')",13.77593243037279
7034,bit defender,"('watching', 'bit defender')",9.594602665658233
7035,bit defender,"('unlike', 'bit defender')",9.517198161972622
7036,bit defender,"('tested', 'bit defender')",9.261359257543036
7063,bit defender program,"('meritorious', 'bit defender program')",20.28372707057149
7064,bit defender program,"('bit defender program', 'take')",9.552408039546426
7065,bit defender program,"('the', 'bit defender program')",3.740378003490587
7066,bitdefender,"('bitdefender', 'lying')",10.669017226456281
7067,bitdefender,"('evaluated', 'bitdefender')",9.762126630847764
7068,bitdefender,"('blaming', 'bitdefender')",9.762126630847764
7069,bitdefender,"('bitdefender', 'ranks')",9.34708913156892
7070,bitdefender,"('bitdefender', 'suggests')",9.14545527039927
7207,bitdefender antivirus,"('bitdefender antivirus', '2010')",11.926175065953403
7208,bitdefender antivirus,"('tried', 'bitdefender antivirus')",9.770986607767991
7209,bitdefender antivirus,"('installed', 'bitdefender antivirus')",9.180439262159467
7210,bitdefender family pack,"('using', 'bitdefender family pack')",9.114428374778646
7211,bitdefender internet security,"('bitdefender internet security', '2010')",10.926175065953402
7212,bitdefender internet security,"('bitdefender internet security', '2009')",9.361886133497
7213,bitdefender internet security,"('bitdefender internet security', '2011')",9.06093216770338
7214,bitdefender internet security,"('bitdefender internet security', '2013')",8.84545501444666
7215,bitdefender internet security,"('bitdefender internet security', 'updates')",7.932511748715882
7222,bitdefender software,"('bitdefender software', 'on')",7.197424951788939
7223,bitdefender software,"('the', 'bitdefender software')",4.740378003490587
7224,bitdefender total security,"('bitdefender total security', '2009.')",12.865874555685593
7225,bitdefender total security,"('bitdefender total security', '2009')",11.513889226942046
